BSE Code,company_name,NEWSID,headline,subcategory,extracted_json,raw_text_preview,_provenance,llm_error
532286,JINDAL STEEL & POWER LIMITED,0102a160-9bb0-49c7-a55d-e1aa40e9ad48,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Appointment of Chief Financial Officer",General,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","April 27, 2024 
BSE Limited 
JINDA.f/ 
STEEL & POWER 
Corporate Relationship Department, 
1st Floor, New Trading Ring, 
Rotunda Building, P J Towers, 
National Stock Exchange of India Limited 
Exchange Plaza, Sth Floor, 
Plot No. C/1, G Block 
Bandra-Kurla Complex, Bandra (E), 
Mumbai-400051 
Dalal ",ok,
532286,JINDAL STEEL & POWER LIMITED,142327a5-51d8-4043-89ad-6e5e57ff188c,"Intimation under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulation, 2015",Resignation of Managing Director,"{""director_changes"": [{""name"": ""Bimlendra Jha"", ""event"": ""resigned"", ""effective_date"": ""2024-01-31"", ""reason"": ""personal"", ""is_independent"": null}, {""name"": ""Sabyasachi Bandyopadhyay"", ""event"": ""appointed"", ""effective_date"": null, ""reason"": null, ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Fe",ok,
532286,JINDAL STEEL & POWER LIMITED,dbdc4ccf-8bd5-4c3a-a131-490b7c158f6d,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Credit Rating",Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""CARE Ratings Limited"", ""rating_old"": null, ""rating_new"": ""AA"", ""outlook_old"": null, ""outlook_new"": ""Stable"", ""effective_date"": null, ""direction"": ""upgrade""}]}","October 27, 2023 
BSE Limited  
Corporate Relationship Department,     
1st Floor, New Trading Ring,        
Rotunda Building, P J Towers,          
Dalal Street, Fort, Mumbai – 400 001  
corp.relations@bseindia.com  
Scrip Code: 532286 
National Stock Exchange of India Limited        
Exchange Plaz",ok,
532286,JINDAL STEEL & POWER LIMITED,292cf729-f6f6-4e0d-9e58-be27f3bc7b46,Revision of Credit Rating,Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""CARE"", ""rating_old"": ""AA(-)"", ""rating_new"": ""AA"", ""outlook_old"": ""Positive"", ""outlook_new"": ""Stable"", ""effective_date"": null, ""direction"": ""upgrade""}, {""agency"": ""ICRA Limited"", ""rating_old"": null, ""rating_new"": ""AA"", ""outlook_old"": null, ""outlook_new"": ""Stable"", ""effective_date"": null, ""direction"": ""upgrade""}]}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Oc",ok,
532286,JINDAL STEEL & POWER LIMITED,06bf2431-83e2-4dd3-9efe-7669f11962b4,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligation and Disclosure Requirements) Regulations, 2015 (""SEBI Listing Regulations"")- Revision of Credit Rating",Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""ICRA Limited"", ""rating_old"": ""ICRA AA(-) with Positive outlook"", ""rating_new"": ""ICRA AA with Stable outlook"", ""outlook_old"": ""Positive"", ""outlook_new"": ""Stable"", ""effective_date"": null, ""direction"": ""reaffirmed""}]}","Jindal Steel & Power Limited 
Corporate Office Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T +91 11 4146 2000 F +91 11 2616 1271 W www.jindalsteelpower.com, E: investorecare@jindalsteel.com  
Registered Office O. P. Jindal Marg, Hisar, 125 005, Haryana 
",ok,
532286,JINDAL STEEL & POWER LIMITED,d64d904b-02b2-4ff7-af96-1c85f97362f8,"Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",Change in Directorate,"{""director_changes"": [{""name"": ""Naveen Jindal"", ""event"": ""reappointed"", ""effective_date"": ""2023-10-01"", ""reason"": ""unstated"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Se",ok,
532286,JINDAL STEEL & POWER LIMITED,99b46676-4962-4b2b-a7df-4b56c4407ba7,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 ('SEBI Listing Regulations') - Revision ....",Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""ICRA Limited"", ""rating_old"": null, ""rating_new"": ""AA(-)"", ""outlook_old"": ""Stable"", ""outlook_new"": ""Positive"", ""effective_date"": ""2023-04-07"", ""direction"": ""upgrade""}]}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Ap",ok,
532286,JINDAL STEEL & POWER LIMITED,8b9aead6-884a-48f9-9b42-62a73a8dcaf9,"Intimation under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 ('SEBI Listing Regulations') - Credit Rating",Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""Care Ratings Limited"", ""rating_old"": null, ""rating_new"": ""CARE AA(-)"", ""outlook_old"": ""Stable"", ""outlook_new"": ""Positive"", ""effective_date"": ""2023-03-29"", ""direction"": ""reaffirmed""}]}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Ma",ok,
532286,JINDAL STEEL & POWER LIMITED,8f4bf325-8944-496f-8411-e1e04e3df491,INTIMATION PURSUANT TO REGULATION 30 OF SEBI (LISTING OBLIGATIONS AND DISCLOSURE REQUIREMENTS) REGULATIONS 2015 - CHANGE IN DIRECTORATE,Change in Directorate,"{""director_changes"": [{""name"": ""Damodar Mittal"", ""event"": ""appointed"", ""effective_date"": ""2023-03-28"", ""reason"": ""unstated"", ""is_independent"": null}, {""name"": ""Sabyasachi Bandyopadhyay"", ""event"": ""appointed"", ""effective_date"": ""2023-03-28"", ""reason"": ""unstated"", ""is_independent"": null}, {""name"": ""Dinesh Kumar Saraogi"", ""event"": ""ceased"", ""effective_date"": ""2023-03-28"", ""reason"": ""term_ended"", ""is_independent"": null}, {""name"": ""Sunil Kumar Agrawal"", ""event"": ""ceased"", ""effective_date"": ""2023-03-28"", ""reason"": ""term_ended"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","March 29, 2023 
 
BSE Limited  
Corporate Relationship Department,           
1st Floor, New Trading Ring,                         
Rotunda Building, P J Towers,                      
Dalal Street, Fort, Mumbai – 400 001  
corp.relations@bseindia.com  
Scrip Code: 532286  
National Stock Exchange of",ok,
532286,JINDAL STEEL & POWER LIMITED,c3f4ef93-ff6e-44d7-8dd4-522e7770ba88,"Appointment of Mr. Rohit Kumar (DIN: 01059459), as an Additional Director in the category of Independent Director of the Company.",Change in Directorate,"{""director_changes"": [{""name"": ""Rohit Kumar"", ""event"": ""appointed"", ""effective_date"": ""2022-09-20"", ""reason"": ""appointment"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Se",ok,
532286,JINDAL STEEL & POWER LIMITED,4be48b1e-b6e4-46b1-91eb-4a0a1cfe0b78,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Change in Directorate",Change in Directorate,"{""director_changes"": [{""name"": ""Vidya Rattan Sharma"", ""event"": ""ceased"", ""effective_date"": ""2022-08-13"", ""reason"": ""term_ended"", ""is_independent"": null}, {""name"": ""Bimlendra Jha"", ""event"": ""appointed"", ""effective_date"": ""2022-08-14"", ""reason"": null, ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","August 12, 2022 
BSE Limited 
Corporate Relationship Department, 
1st Floor, New Trading Ring, 
Rotunda Building, P J Towers, 
Dalal Sh·eet, Fort, Mumbai - 400 001 
corp.relations@bseindia.com 
Serio Code: 532286 
Dear Sir/ Madam, 
JINDA.r-,1 
STEEL & POWER 
National Stock Exchange of India Limited ",ok,
532286,JINDAL STEEL & POWER LIMITED,6208fbde-f254-4f40-af94-4fff8a1c4ff3,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Change in Directorate",Change in Directorate,"{""director_changes"": [{""name"": ""Mr. Anil Wadhwa"", ""event"": ""ceased"", ""effective_date"": ""2022-07-28"", ""reason"": ""term_ended"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","July 29, 2022 
BSE Limited 
Corporate Relationship Department, 
1st Floor, New Trading Ring, 
Rotunda Building, P J Towers, 
Dalal Sh·eet, Fort, Mumbai - 400 001 
corp.relations@bseindia.com 
Scrip Code: 532286 
Dear Sir/ Madam, 
JINDAr,,,I 
STEEL& POWER 
National Stock Exchange of India Limited 
Ex",ok,
532286,JINDAL STEEL & POWER LIMITED,38a0f0ba-3b8c-4ef0-9fef-f0a4d07cb187,"OUTCOME OF THE MEETING OF THE BOARD OF DIRECTORS HELD ON
JULY 15, 2022",Change in Directorate,"{""director_changes"": [{""name"": ""Mr. Ramkumar Ramaswamy"", ""event"": ""appointed"", ""effective_date"": ""2022-07-15"", ""reason"": null, ""is_independent"": null}, {""name"": ""Mr. Sunil Kumar Agrawal"", ""event"": ""appointed"", ""effective_date"": ""2022-07-15"", ""reason"": null, ""is_independent"": null}, {""name"": ""Mrs. Shallu Jindal"", ""event"": ""ceased"", ""effective_date"": ""2022-07-15"", ""reason"": ""personal"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Jindal Steel & Power Limited 
Corporate Office: Jindal Centre, 12 Bhikaiji Cama Place, New Delhi 110 066     
CIN: L27105HR1979PLC009913 
T: +91 11 4146 2000 F: +91 11 2616 1271 W: www.jindalsteelpower.com E: jsplinfo@jindalsteel.com 
Registered Office: O. P. Jindal Marg, Hisar, 125 005, Haryana 
Ju",ok,
534816,INDUS TOWERS LIMITED,1beb4518-4129-47f7-bab0-78233f0b6b87,Indus Towers Limited has informed the Exchange regarding Revision in the Outlook and Update on Credit Rating(s),Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""CRISIL"", ""rating_old"": ""Stable"", ""rating_new"": ""Positive"", ""outlook_old"": null, ""outlook_new"": null, ""effective_date"": ""2025-02-21"", ""direction"": ""upgrade""}, {""agency"": ""CRISIL"", ""rating_old"": ""AA+"", ""rating_new"": null, ""outlook_old"": null, ""outlook_new"": null, ""effective_date"": ""2025-02-21"", ""direction"": ""downgrade""}, {""agency"": ""CRISIL"", ""rating_old"": ""A1+"", ""rating_new"": null, ""outlook_old"": null, ""outlook_new"": null, ""effective_date"": ""2025-02-21"", ""direction"": ""reaffirmed""}]}","Indus Towers Limited 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers.com 
February 22, 2025 
 
BSE Limit",ok,
534816,INDUS TOWERS LIMITED,cd475114-0db5-4251-8642-61208d25cd6f,Indus Towers Limited has informed the Exchange about Change in Director(s) of the Company,Change in Directorate,"{""director_changes"": [{""name"": ""Rakesh Bharti Mittal"", ""event"": ""appointed"", ""effective_date"": null, ""reason"": ""unstated"", ""is_independent"": null}, {""name"": ""Soumen Ray"", ""event"": ""appointed"", ""effective_date"": null, ""reason"": ""unstated"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","January 22, 2025 
 
BSE Limited 
Phiroze Jeejeebhoy Towers, 
Dalal Street, Mumbai - 400001 
The National Stock Exchange of India Limited 
Exchange Plaza, C-1, Block G, Bandra Kurla Complex, 
Bandra (E), Mumbai - 400051 
 
 
Ref: Indus Towers Limited (534816/ INDUSTOWER) 
 
Sub: Outcome of the Postal",ok,
534816,INDUS TOWERS LIMITED,9bf5d777-d248-44fb-af6a-e26cb9c9ba3e,Indus Towers Limited has informed the Exchange regarding Change in Director(s) of the Company,Change in Directorate,"{""director_changes"": [{""name"": ""Mr. Rakesh Bharti Mittal"", ""event"": ""appointed"", ""effective_date"": ""2025-01-20"", ""reason"": ""appointment as Non-Executive Director, liable to retire by rotation"", ""is_independent"": false}, {""name"": ""Mr. Soumen Ray"", ""event"": ""appointed"", ""effective_date"": ""2025-01-20"", ""reason"": ""appointment as Non-Executive Director, liable to retire by rotation"", ""is_independent"": false}, {""name"": ""Mr. Randeep Sekhon"", ""event"": ""resigned"", ""effective_date"": ""2025-01-20"", ""reason"": ""Resignation"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers.com 
 
December 21, 2024 
 
BSE Lim",ok,
534816,INDUS TOWERS LIMITED,ca199563-2ea1-4e60-bb59-734a00706676,Indus Towers Limited informed the Exchange regarding change in Directors.,Change in Directorate,"{""director_changes"": [{""name"": ""Mr. Ravinder Takkar"", ""event"": ""resigned"", ""effective_date"": ""2024-11-18"", ""reason"": ""Resignation due to cessation of Board Appointment Rights of Vodafone Shareholders pursuant to Articles of Association of the Company"", ""is_independent"": false}, {""name"": ""Mr. Sunil Sood"", ""event"": ""resigned"", ""effective_date"": ""2024-11-18"", ""reason"": ""Resignation due to cessation of Board Appointment Rights of Vodafone Shareholders pursuant to Articles of Association of the Company"", ""is_independent"": false}, {""name"": ""Mr. Thomas Reisten"", ""event"": ""resigned"", ""effective_date"": ""2024-11-18"", ""reason"": ""Resignation due to cessation of Board Appointment Rights of Vodafone Shareholders pursuant to Articles of Association of the Company"", ""is_independent"": false}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers.com 
 
November 18, 2024 
 
BSE Lim",ok,
534816,INDUS TOWERS LIMITED,2256df4a-10da-4c7d-9a6a-08928773b904,"Please find enclosed disclosure under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015 pertaining to change in Director.",Change in Directorate,"{""director_changes"": [{""name"": ""Ms. Sonu Halan Bhasin"", ""event"": ""resigned"", ""effective_date"": ""2024-08-30"", ""reason"": ""personal"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers.com 
 
August 31, 2024 
 
BSE Limit",ok,
534816,INDUS TOWERS LIMITED,54184369-d01a-428e-b54b-c73a6e3d481d,Please find enclosed disclosure.,Change in Directorate,"{""director_changes"": [{""name"": ""Dinesh Kumar Mittal"", ""event"": ""appointed"", ""effective_date"": ""2024-04-01"", ""reason"": ""appointment"", ""is_independent"": true}, {""name"": ""N. Kumar"", ""event"": ""ceased"", ""effective_date"": ""2024-03-31"", ""reason"": ""term_ended"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers.com 
 
March 21, 2024 
 
BSE Limite",ok,
534816,INDUS TOWERS LIMITED,0414e326-23f0-44f6-8a5c-fc33bf13caad,"Pursuant to Regulation 30 of the Listing Regulations, we wish to inform you that on the recommendation of HR, Nomination and Remuneration Committee, the Board of Directors of the Company ....",Change in Directorate,"{""director_changes"": [{""name"": ""Mr. Ramesh Abhishek"", ""event"": ""appointed"", ""effective_date"": ""2023-01-03"", ""reason"": ""Appointment of Mr. Ramesh Abhishek (DIN: 07452293) as an additional director in the capacity of Non-executive Independent Director."", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
(formerly Bharti lnfratel Limited) 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers",ok,
534816,INDUS TOWERS LIMITED,81aaf241-9a2b-4262-9356-db30a5c77b89,"Pursuant to Regulation 30 of the Listing Regulations, we wish to inform you that on the recommendation of HR, Nomination and Remuneration Committee, the Board of Directors of the Company ....",Change in Directorate,"{""director_changes"": [{""name"": ""Pankaj Tewari"", ""event"": ""appointed"", ""effective_date"": ""2022-10-08"", ""reason"": ""Appointment of Mr. Pankaj Tewari (DIN: 08006533) as an Additional Director in the category of Non-executive Non-Independent Director."", ""is_independent"": false}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
(formerly Bharti lnfratel Limited) 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers",ok,
534816,INDUS TOWERS LIMITED,04846cbd-3471-4862-871a-ff23a2ecb9d9,"Pursuant to Regulation 30 of the Listing Regulations, we wish to inform you that on the recommendation of HR, Nomination and Remuneration Committee, the Board of Directors of the Company ....",Change in Directorate,"{""director_changes"": [{""name"": ""Pankaj Tewari"", ""event"": ""appointed"", ""effective_date"": ""2022-10-08"", ""reason"": ""Appointment of Mr. Pankaj Tewari (DIN: 08006533) as an Additional Director in the category of Non-executive Non-Independent Director."", ""is_independent"": false}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
(formerly Bharti lnfratel Limited) 
Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industowers",ok,
534816,INDUS TOWERS LIMITED,0c0a6125-85b6-40cd-adf2-2350788b4e6f,"Further to our letter dated July 27, 2022 intimating about the resignation of Mr. Bimal Dayal, MD & CEO (DIN: 08927887) of the Company, we hereby inform that the effective date of his resignation ....",Resignation of Managing Director,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","Indus Towers Limited 
(formerly Bharti Infratel Limited) 
    Registered & Corporate Office: Building No. 10, Tower A, 4th Floor, DLF Cyber City, Gurugram-122002, Haryana I Tel: +91 -124-4296766 Fax: +91124 4289333 
CIN: L64201HR2006PLC073821 I Email: compliance.officer@industowers.com I www.industo",ok,
534816,INDUS TOWERS LIMITED,f73034b1-5cb6-4486-937f-d28b02750bcb,"Pursuant to Regulation 30 of the Listing Regulations, please see enclosed an announcement issued by the Company titled 'Indus Towers Limited: Organizational Announcement' regarding resignation ....",Resignation of Managing Director,"{""director_changes"": [{""name"": ""Bimal Dayal"", ""event"": ""resigned"", ""effective_date"": null, ""reason"": ""personal"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","July 28, 2022 
BSE Limited 
Phiroze Jeejeebhoy Towers, 
Dalal Street, Mumbai-40000 I 
The National Stock Exchange of India Limited 
Exchange Plaza, C-1, Block- G, Sandra Kurla Complex, 
Sandra (E), Mumbai-400051 
Ref: Indus Towers Limited (534816/ INDUSTOWER) 
indus 
TOWERS 
Sub: Disclosure under Re",ok,
534816,INDUS TOWERS LIMITED,44b18bae-9695-4d3b-ac35-31af591dbd63,"Pursuant to Regulation 30 of Listing Regulations, this is to inform you that on the recommendation of HR, Nomination and Remuneration Committee, the Board of Directors of the Company through ....",Change in Directorate,"{""director_changes"": [{""name"": ""Sunil Sood"", ""event"": ""appointed"", ""effective_date"": ""2022-06-30"", ""reason"": null, ""is_independent"": false}, {""name"": ""Balesh Sharma"", ""event"": ""resigned"", ""effective_date"": ""2022-06-30"", ""reason"": null, ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","June 30, 2022 
BSE Limited 
Phiroze Jeejeebhoy Towers, 
Dalal Street, Mumbai-400001 
The National Stock Exchange of India Limited 
indus 
TOWERS 
Exchange Plaza, C-1, Block- G, Bandra Kurla Complex, 
Sandra (E), Mumbai-400051 
Ref: Indus Towers Limited (534816/ INDUSTOWER) 
Sub: Disclo ure under Reg",ok,
521064,TRIDENT LIMITED,ede23a0b-7242-40d9-aa67-35801e8a7d46,Trident Limited has informed the exchange about Credit Rating,Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""India Ratings and Research (Ind-Ra)"", ""rating_old"": null, ""rating_new"": ""IND AA"", ""outlook_old"": null, ""outlook_new"": ""Stable"", ""effective_date"": ""2025-03-26"", ""direction"": ""affirmed""}]}","TRIDENT/CS/2025
March 26, 2025
National Stock Exchange of India Limited
Exchange Plaza, Plot No.C/1, G Block
Bandra Kurla Complex, Bandra (E), Mumbai – 400 051
Scrip Code: TRIDENT
BSE Limited
Phiroze Jeejeebhoy Towers
Dalal Street, Mumbai – 400 001
Scrip Code: 521064
Sub: Credit Rating for the Propo",ok,
521064,TRIDENT LIMITED,b08bb6ae-4fe1-48c6-9348-17a6691361fe,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015- Resignation of Chief Financial Officer,Resignation of Chief Financial Officer (CFO),"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","TRIDENT/CS/2024
October 26, 2024
National Stock Exchange of India Limited
Exchange Plaza, Plot No. C/1, G Block
Bandra Kurla Complex, Bandra (E), Mumbai – 400 051
Scrip Code: TRIDENT
BSE Limited
Phiroze Jeejeebhoy Towers
Dalal Street, Mumbai – 400 001
Scrip Code: 521064
Sub: Disclosure under Regulat",ok,
521064,TRIDENT LIMITED,52c7a29c-cafd-433c-9018-c00879dd2c18,Credit Rating of Trident Limited,Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""CRISIL"", ""rating_old"": null, ""rating_new"": ""AA"", ""outlook_old"": ""Stable"", ""outlook_new"": ""Stable"", ""effective_date"": ""2024-08-30"", ""direction"": ""reaffirmed""}, {""agency"": ""CRISIL"", ""rating_old"": null, ""rating_new"": ""A1+"", ""outlook_old"": null, ""outlook_new"": null, ""effective_date"": ""2024-08-30"", ""direction"": ""reaffirmed""}]}","TRIDENT/CS/2024
August 30, 2024
National Stock Exchange of India Limited
Exchange Plaza, Plot No. C/1, G Block Bandra Kurla Complex,
Bandra (E), Mumbai – 400 051
Scrip Code: TRIDENT
BSE Limited
Phiroze Jeejeebhoy Towers
Dalal Street, Mumbai – 400 001
Scrip Code: 521064
Sub: Credit Rating of Trident ",ok,
521064,TRIDENT LIMITED,352f3524-6745-43ba-9730-23c8c264f200,Update on resignation of Company Secretary and Compliance Officer,Resignation of Company Secretary / Compliance Officer,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","TRIDENT/CS/2024
July 31, 2024
National Stock Exchange of India Limited
Exchange Plaza, Plot No. C/1, G Block
Bandra Kurla Complex, Bandra (E), Mumbai – 400 051
Scrip Code: TRIDENT
BSE Limited
Phiroze Jeejeebhoy Towers
Dalal Street, Mumbai – 400 001
Scrip Code: 521064
Subject: Update on resignation o",ok,
521064,TRIDENT LIMITED,f0c35f1b-0c33-4373-a644-4cf7c7f0d4bb,Disclosure under Regulation 30 of SEBI (LODR) Regulations 2015- Appointment of Non Executive Non Independent Director of the Company,Change in Directorate,"{""director_changes"": [{""name"": ""Mr. Rajiv Dewan"", ""event"": ""appointed"", ""effective_date"": ""2024-09-30"", ""reason"": null, ""is_independent"": false}], ""auditor_changes"": [], ""credit_rating_changes"": []}","TRIDENT/CS/2024
July 24, 2024
National Stock Exchange of India Limited
Exchange Plaza, Plot No. C/1, G Block
Bandra Kurla Complex, Bandra (E), Mumbai – 400 051
Scrip Code: TRIDENT
BSE Limited
Phiroze Jeejeebhoy Towers
Dalal Street, Mumbai – 400 001
Scrip Code: 521064
Sub: Disclosure under Regulation",ok,
521064,TRIDENT LIMITED,fdbc9822-822f-4de1-9e7e-478bc4533804,Resignation of Company Secretary and Compliance Officer,Resignation of Company Secretary / Compliance Officer,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","TRIDENT/CS/2024
June 20, 2024
National Stock Exchange of India Limited
Exchange Plaza, Plot No. C/1, G Block
Bandra Kurla Complex, Bandra (E), Mumbai – 400 051
Scrip Code: TRIDENT
BSE Limited
Phiroze Jeejeebhoy Towers
Dalal Street, Mumbai – 400 001
Scrip Code: 521064
Sub: Intimation about resignatio",ok,
